,run_id,rupAM,t0sAEC,rupAEC1,icNum,Time,Mean Radius,On AEC1,On AEC2,On AEC1 rel,On AEC2 rel,Taken up by AEC1 rel,Taken up by AEC2 rel,Taken up by AMs,Total taken up by AECs,Total taken up
29,1,0.013699999999999999,0.0,0.000137,0.0,360,2.2241812652,0.8708,0.015,0.9102121877286504,0.3464203233256351,0.0897878122713494,0.6535796766743649,0.0,0.1142,0.1142
30,1,0.013699999999999999,0.0,0.000137,0.0,390,2.2241812652,0.8613,0.0131,0.9002822201317028,0.302540415704388,0.0997177798682972,0.6974595842956121,0.0,0.1256,0.1256
31,1,0.013699999999999999,0.0,0.000137,0.0,420,2.2241812652,0.8517,0.0117,0.8902477265600501,0.2702078521939954,0.1097522734399498,0.7297921478060047,0.0,0.1366,0.1366
32,1,0.013699999999999999,0.0,0.000137,0.0,450,2.2241812652,0.8426,0.0105,0.8807358628619212,0.2424942263279445,0.1192641371380788,0.7575057736720554,0.0,0.1469,0.1469
33,1,0.013699999999999999,0.0,0.000137,0.0,480,2.2241812652,0.8343,0.0095,0.8720602069614299,0.2193995381062355,0.1279397930385701,0.7806004618937644,0.0,0.1562,0.1562
34,2,0.06849999999999999,0.0,0.000137,0.0,0,1.3900000000000003,0.9594,0.0406,1.0,1.0,0.0,0.0,0.0,0.0,0.0
35,2,0.06849999999999999,0.0,0.000137,0.0,30,1.3949559454999998,0.9553,0.0386,0.9957264957264956,0.9507389162561576,0.0042735042735042,0.0492610837438423,0.0,0.0061,0.0061
36,2,0.06849999999999999,0.0,0.000137,0.0,60,1.4084494461,0.9517,0.0375,0.991974150510736,0.9236453201970444,0.0080258494892641,0.0763546798029556,0.0,0.0108,0.0108
37,2,0.06849999999999999,0.0,0.000137,0.0,90,1.4510374817999998,0.948,0.0361,0.9881175734834272,0.8891625615763546,0.0118824265165728,0.1108374384236453,0.0,0.0159,0.0159
38,2,0.06849999999999999,0.0,0.000137,0.0,120,1.5602237145000002,0.9429,0.0344,0.982801751094434,0.8472906403940886,0.0171982489055659,0.1527093596059113,0.0,0.0227,0.0227
39,2,0.06849999999999999,0.0,0.000137,0.0,150,1.7659945314999996,0.9375,0.0323,0.9771732332707942,0.7955665024630542,0.0228267667292057,0.2044334975369458,0.0,0.0302,0.0302
40,2,0.06849999999999999,0.0,0.000137,0.0,180,1.9987959795000003,0.9307,0.03,0.97008547008547,0.7389162561576355,0.0299145299145299,0.2610837438423645,0.0,0.0393,0.0393
41,2,0.06849999999999999,0.0,0.000137,0.0,210,2.1482692144999995,0.9227,0.0269,0.9617469251615594,0.6625615763546798,0.0382530748384406,0.3374384236453202,0.0,0.0504,0.0504
42,2,0.06849999999999999,0.0,0.000137,0.0,240,2.2095754675,0.9121,0.0248,0.9506983531373776,0.6108374384236454,0.0493016468626224,0.3891625615763547,0.0,0.0631,0.0631
43,2,0.06849999999999999,0.0,0.000137,0.0,270,2.2284205054999995,0.9028,0.023,0.9410047946633312,0.5665024630541872,0.0589952053366687,0.4334975369458128,0.0,0.0742,0.0742
44,2,0.06849999999999999,0.0,0.000137,0.0,300,2.2301731255,0.8925,0.0204,0.930268918073796,0.5024630541871922,0.0697310819262038,0.4975369458128079,0.0,0.0871,0.0871
45,2,0.06849999999999999,0.0,0.000137,0.0,330,2.2301731255,0.8812,0.0176,0.918490723368772,0.4334975369458128,0.0815092766312278,0.5665024630541872,0.0,0.1012,0.1012
46,2,0.06849999999999999,0.0,0.000137,0.0,360,2.2301731255,0.8712,0.0155,0.9080675422138836,0.3817733990147783,0.0919324577861163,0.6182266009852216,0.0,0.1133,0.1133
47,2,0.06849999999999999,0.0,0.000137,0.0,390,2.2301731255,0.86,0.0142,0.8963935793204086,0.3497536945812808,0.1036064206795914,0.6502463054187192,0.0,0.1258,0.1258
48,2,0.06849999999999999,0.0,0.000137,0.0,420,2.2301731255,0.85,0.0128,0.8859703981655201,0.3152709359605911,0.1140296018344798,0.6847290640394089,0.0,0.1372,0.1372
49,2,0.06849999999999999,0.0,0.000137,0.0,450,2.2301731255,0.8402,0.0112,0.8757556806337294,0.2758620689655172,0.1242443193662705,0.7241379310344828,0.0,0.1486,0.1486
50,2,0.06849999999999999,0.0,0.000137,0.0,480,2.2301731255,0.8295,0.0101,0.8646028767979987,0.2487684729064039,0.1353971232020012,0.7512315270935961,0.0,0.1604,0.1604
51,3,0.27399999999999997,0.0,0.000137,0.0,0,1.3900000000000003,0.9612,0.0388,1.0,1.0,0.0,0.0,0.0,0.0,0.0
52,3,0.27399999999999997,0.0,0.000137,0.0,30,1.3955241959000002,0.958,0.0371,0.9966708281315024,0.9561855670103092,0.0033291718684977,0.0438144329896907,0.0,0.0049,0.0049
53,3,0.27399999999999997,0.0,0.000137,0.0,60,1.4087601354,0.9546,0.0351,0.9931335830212236,0.904639175257732,0.0068664169787765,0.095360824742268,0.0,0.0103,0.0103
54,3,0.27399999999999997,0.0,0.000137,0.0,90,1.4510386372,0.9506,0.0331,0.9889721181856014,0.8530927835051546,0.0110278818143986,0.1469072164948453,0.0,0.0163,0.0163
55,3,0.27399999999999997,0.0,0.000137,0.0,120,1.5603242465,0.9462,0.0311,0.9843945068664168,0.8015463917525774,0.015605493133583,0.1984536082474226,0.0,0.0227,0.0227
56,3,0.27399999999999997,0.0,0.000137,0.0,150,1.7663838914999996,0.941,0.0294,0.9789846025801082,0.7577319587628866,0.0210153974198918,0.2422680412371134,0.0,0.0296,0.0296
57,3,0.27399999999999997,0.0,0.000137,0.0,180,1.9989236985000007,0.9332,0.0278,0.970869746150645,0.7164948453608248,0.0291302538493549,0.2835051546391752,0.0,0.039,0.039
58,3,0.27399999999999997,0.0,0.000137,0.0,210,2.1479618715,0.9244,0.0252,0.9617145235122764,0.6494845360824743,0.0382854764877236,0.3505154639175257,0.0,0.0504,0.0504
59,3,0.27399999999999997,0.0,0.000137,0.0,240,2.2103996565,0.9164,0.0223,0.953391593841032,0.5747422680412371,0.0466084061589679,0.4252577319587629,0.0,0.0613,0.0613
